id;author_name
2522;Joni Eareckson Tada, Joe Musser
2523;Shakti Gawain
2524;Anya Seton, Philippa Gregory
2525;Marina Lewycka
2526;RenÃ© Goscinny, Jean-Jacques SempÃ©
2527;Harold G. Moore, Joseph L. Galloway
2528;Barbara W. Tuchman
2529;Mike Lupica
2530;Neil Strauss
2531;Rick Riordan, Tk
2532;Debbie Macomber
2533;Eric Van Lustbader, Robert Ludlum
2534;Karen Kingsbury
2535;Jun Mochizuki, æœ›æœˆæ·³
2536;Kathryn Erskine
2537;Ø£Ø­Ù…Ø¯ Ø­Ù„Ù…ÙŠ
2538;Joshua Harris
2539;Zilpha Keatley Snyder
2540;Kaye Gibbons
2541;Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins
2542;Isa Chandra Moskowitz, Terry Hope Romero
2543;Sabahattin Ali
2544;Charles M. Sheldon
2545;Elissa Wall, Lisa Pulitzer
2546;Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird
2547;Ben Horowitz
2548;Russell Brand
2549;Simon Garfield
2550;R.D. Ronald
2551;John Katzenbach
2552;Trenton Lee Stewart, Del Roy
2553;Kevin    Wilson
2554;Chris Gardner
2555;Karl Ove KnausgÃ¥rd
2556;Doris Kearns Goodwin
2557;Walker Percy
2558;Anton Chekhov, Tom    Murphy
2559;Wendy Mass
2560;J.R.R. Tolkien, Christopher Tolkien
2561;Grant Naylor
2562;G.K. Chesterton
2563;Jane O'Connor, Robin Preiss Glasser
2564;Graham Greene
2565;Neil Gaiman, Chris Riddell
2566;Dee Henderson
2567;Tobias Wolff
2568;MoliÃ¨re, Martin Sorrell
2569;Kazune Kawahara
2570;David D. Burns
2571;Melody Beattie
2572;Ivan Goncharov, Stephen Pearl, Galya Diment
2573;Po Bronson, Ashley Merryman
2574;Raymond E. Feist, Janny Wurts
2575;John Grisham, Richard Thomas
2576;Chris Ware
2577;Matt Ridley
2578;Phil Klay
2579;James M. Cain
2580;Robert Kurson
2581;Clare Vanderpool
2582;Amitav Ghosh
2583;Jessica Anthony, Rodrigo Corral
2584;Naguib Mahfouz, Ù†Ø¬ÙŠØ¨ Ù…Ø­ÙÙˆØ¸
2585;Rachel Simon
2586;Dava Sobel
2587;Allen Say
2588;Isaac Asimov, Robert Silverberg
2589;Melinda Long, David Shannon
2590;Linda Howard
2591;Mira Lyn Kelly
2592;Linwood Barclay
2593;Katherine Hannigan
2594;Aldo Leopold
2595;Eric Knight, Marguerite Kirmse
2596;T. Colin Campbell, Thomas M. Campbell II
2597;Julia Donaldson, Axel Scheffler
2598;Sui Ishida, çŸ³ç”° ã‚¹ã‚¤
2599;Cressida Cowell
2600;Lauren Conrad
2601;Paul Bowles
2602;Lily Koppel
2603;G.K. Chesterton, Jonathan Lethem
2604;Frank B. Gilbreth Jr., Ernestine Gilbreth Carey
2605;Douglas Preston, Mario Spezi
2606;Daniel Woodrell
2607;Jessica Seinfeld
2608;Terry Pratchett, Paul Kidby
2609;Philip Gourevitch
2610;Jonathan Cahn
2611;L.A. Weatherly
2612;Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist
2613;Vi Keeland
2614;Julio CortÃ¡zar, Gregory Rabassa
2615;Eric Clapton
2616;Ted Chiang
2617;Mario Vargas Llosa
2618;Heidi W. Durrow
2619;Habiburrahman El-Shirazy
2620;Erin Watt
2621;Chris Grabenstein
2622;David Wiesner
2623;Mercedes Lackey
2624;Courtney Allison Moulton
2625;Paul Auster
2626;Marjorie Kinnan Rawlings
2627;Ozzy Osbourne, Chris Ayres
2628;J. Maarten Troost
2629;Bill Clegg
2630;Elisabeth KÃ¼bler-Ross
2631;Brian K. Vaughan, Pia Guerra, Goran Parlov, JosÃ© MarzÃ¡n Jr.
2632;Jesmyn Ward
2633;Kristen Callihan
2634;Natasha Preston
2635;Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White
2636;Scott  Meyer
2637;Ã‰mile Zola, Roger Pearson
2638;Alfred Bester
2639;Jacqueline Kelly
2640;Katie Alender
2641;David Mazzucchelli
2642;Robert Kirkman, Charlie Adlard, Cliff Rathburn
2643;Danny Gregory
2644;Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar
2645;Arina Tanemura, Tomo Kimura
2646;Amy A. Bartol
2647;Joe McGinniss
2648;Sudhir Venkatesh
2649;Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman
2650;John C. Maxwell
2651;Laline Paull
2652;Elizabeth George
2653;Ann Leary
2654;Rudolfo Anaya
2655;Alessandro Baricco
2656;Italo Calvino, Archibald Colquhoun
2657;Stephenie Meyer, Young Kim
2658;Belle Aurora
2659;Jillian Dodd
2660;Kate Alcott
2661;Ken Grimwood
2662;David Eagleman
2663;Neil deGrasse Tyson
2664;Paul Zindel
2665;Lincoln Child
2666;Kerrelyn Sparks
2667;Robert Muchamore
2668;Sarah Simblet
2669;Simon Singh
2670;Aurora Rose Reynolds
2671;Angela Carter
2672;Simon Schama
2673;Michelle Knight, Michelle Burford
2674;Jasmine Warga
2675;Kim Gordon
2676;Joseph Campbell
2677;D.C. Talk, The Voice of the Martyrs
2678;Yuu Watase, Yuji Oniki
2679;Brunonia Barry
2680;Faye Perozich, Travis Moore, Michael Halbleib, Daerick GrÃ¶ss, Anne Rice
2681;Sherman Alexie
2682;Anchee Min
2683;H.M. Ward
2684;George MacDonald, Arthur Hughes
2685;Roger Zelazny, SÃ¶nmez GÃ¼ven
2686;Mike Mignola
2687;Joan Didion, David Thomson
2688;A.S. King
2689;Simone de Beauvoir, H.M. Parshley, Deirdre Bair
2690;Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch
2691;Elaine N. Aron
2692;Chitra Banerjee Divakaruni
2693;H.W. Brands
2694;Yoshihiro Togashi, å†¨æ¨« ç¾©åš
2695;James Patterson, Ned Rust
2696;Lucy Grealy
2697;Kingsley Amis, David Lodge
2698;Jeff Hobbs
2699;Li Cunxin
2700;C.G. Jung, Aniela JaffÃ©, Richard Winston, Clara Winston
2701;ÙŠØ§Ø³Ø± Ø­Ø§Ø±Ø¨
2702;Milan Kundera, Suzanne Rappaport
2703;Founding Fathers
2704;Gilles NÃ©ret
2705;Malcolm Lowry
2706;Rachel Abbott
2707;Mary Pope Osborne, Salvatore Murdocca
2708;Kate Beaton
2709;Ann Packer
2710;Thomas Mann, Michael Henry Heim, Michael Cunningham
2711;Sogyal Rinpoche, Andrew Harvey
2712;Pat Barker
2713;Michael J. Fox
2714;John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine
2715;Gigi Levangie Grazer
2716;Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean
2717;James     Baldwin, KÄ±vanÃ§ GÃ¼ney
2718;Sinclair Lewis
2719;Rick Riordan, John Rocco
2720;Catherine Gilbert Murdock
2721;Erika Swyler
2722;Frederick Franck
2723;Kristen Britain
2724;Helen Oyeyemi
2725;David  Brooks
2726;Thomas S. Kuhn
2727;Andrea Levy
2728;Peter M. Senge
2729;Arthur Koestler, Daphne Hardy
2730;Jaci Burton
2731;Jack Campbell
2732;Lois McMaster Bujold
2733;Elizabeth Flock
2734;Malinda Lo
2735;Diane Arbus, Stan Grossfeld, Doon Arbus, Marvin Israel
2736;Carolyn Mackler
2737;Leo Lionni
2738;Andrew Clements
2739;Frank E. Peretti, Ted Dekker
2740;Camron Wright
2741;Harvey Karp
2742;Penelope Douglas, Nelson Hobbs
2743;Dee Lestari
2744;Dallas Hartwig, Melissa Hartwig
2745;Ted Kerasote
2746;Jussi Adler-Olsen, K.E. Semmel
2747;Elizabeth Chandler
2748;Marshall Goldsmith, Mark Reiter
2749;Kwame Alexander
2750;Alan Hollinghurst
2751;Susanna Kearsley
2752;Peter F. Drucker
2753;Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles
2754;Esther Hicks, Jerry Hicks
2755;Beverly Cleary, Tracy Dockray
2756;Russell Hoban, Garth Williams
2757;Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton
2758;Roger Lowenstein
2759;Natalie Goldberg
2760;James Patterson, Liza Marklund
2761;Julietta Suzuki, Tomo Kimura
2762;Aron Ralston
2763;David Gemmell
2764;Sheila Turnage
2765;Avery Monsen, Jory John
2766;Johnny Cash, Patrick   Carr
2767;Isak Dinesen, Karen Blixen
2768;Robert Crais
2769;Marieke Nijkamp
2770;Steven Pinker
2771;William Shakespeare, Cynthia Marshall, Barbara A. Mowat, Paul Werstine
2772;Zane
2773;Kristen Simmons
2774;Randy Shilts, William Greider
2775;Miranda July, Brigitte Sire
2776;Hubert Selby Jr., Gilbert Sorrentino
2777;Mario Vargas Llosa, Edith Grossman
2778;Jordan Sonnenblick
2779;Jay Crownover
2780;John Banville
2781;L.E. Modesitt Jr.
2782;Ben H. Winters
2783;George R. Stewart
2784;Thea Harrison
2785;Diane Mowat, W.W. Jacobs
2786;Jerry Bridges, Foster W. Cline, Jim Fay
2787;Anne Rivers Siddons
2788;Eric S. Nylund
2789;Frank De Felitta
2790;Nathan  Hill
2791;J. Sheridan Le Fanu
2792;K.A. Linde
2793;Craig Ferguson
2794;Sarah MacLean
2795;Charlotte Rogan
2796;Henryk Sienkiewicz, W.S. Kuniczak
2797;Amy Ewing
2798;Chris d'Lacey
2799;Deborah Guarino, Steven Kellogg
2800;Jacob Tomsky
2801;Tony Horwitz
2802;Robert Descharnes, Gilles NÃ©ret
2803;Dean Koontz, Leigh Nichols
2804;Laura Dave
2805;Irvine Welsh
2806;Lori Lansens
2807;Wiley Cash
2808;Ann M. Martin
2809;Roland Smith
2810;Sheri  Fink
2811;Guy de Maupassant, Douglas ParmÃ©e
2812;Norman Maclean
2813;MarÃ­a DueÃ±as, Daniel Hahn
2814;Kristan Higgins
2815;Deborah Blum
2816;Elizabeth Scott
2817;Anonymous, Ananda Maitreya, Thich Nhat Hanh, Balangoda Ananda Maitreya Maitreya
2818;Elisabeth Elliot
2819;Ø®Ø§Ù„Ø¯ Ø§Ù„Ø®Ù…ÙŠØ³ÙŠ, Khaled Al Khamissi
2820;Gail Tsukiyama
2821;Sally   Thorne
2822;Julia Heaberlin
2823;Penny Reid
2824;Akira Amano, JN Productions, Frances E. Wall
2825;Alton Brown
2826;Amy Tintera
2827;Carrie Brownstein
2828;Pearl Cleage
2829;The Arbinger Institute
2830;Arthur C. Clarke, Gentry Lee
2831;Scott Snyder, Jock, Francesco Francavilla, Jared K. Fletcher, Sal Cipriano, David   Baron
2832;Corrie ten Boom
2833;Laurell K. Hamilton, Laural Merlington
2834;Orson Scott Card, James Cameron
2835;Paula Brackston
2836;Katarina Bivald, Alice Menzies
2837;Richard Dawkins, Dave McKean
2838;Christian Lander
2839;Heather Dixon
2840;Rachel Dratch
2841;Willy Lindwer
2842;Deborah Rodriguez
2843;Ù…Ø­Ù…Ø¯ Ø§Ù„Ø³Ø§Ù„Ù…
2844;Ben Mikaelsen
2845;Rachel Kushner
2846;Deborah Feldman
2847;Gary Vaynerchuk
2848;Lloyd C. Douglas
2849;Walt Disney Company, Ellen Titlebaum
2850;Anton DiSclafani
2851;Gavin de Becker
2852;Willard F. Harley Jr.
2853;Kelly Creagh
2854;Sadegh Hedayat, D.P. Costello
2855;Eric Litwin, James Dean
2856;Jonathan Stroud, Simon  Jones
2857;R.L. Stine
2858;Melinda Haynes
2859;Danielle Steel
2860;Ina Garten, Maura McEvoy
2861;Fisher Amelie
2862;H.P. Lovecraft, China MiÃ©ville, S.T. Joshi
2863;Allison Pearson
2864;Becky  Chambers
2865;Jennifer Lynn Barnes
2866;Carol Tavris, Elliot Aronson
2867;T.R. Ragan
2868;Gina Mayer, Mercer Mayer
2869;Jill Bolte Taylor
2870;Iain Pears
2871;Donny Dhirgantoro
2872;Geoffrey A. Moore, Regis McKenna
2873;Peach-Pit
2874;Neil Shubin
2875;Jean-Paul Sartre
2876;Bob Ong
2877;Milan Kundera, Linda Asher
2878;Loung Ung
2879;Owen  West, Dean Koontz
2880;Stephen M.R. Covey
2881;Betty Mahmoody
2882;Joseph Kesselring
2883;Darcie Chan
2884;Jon Lee Anderson
2885;Verna Aardema, Leo Dillon, Diane Dillon
2886;Rebecca Solnit
2887;Alfred Uhry
2888;Jacob Grimm, Wilhelm Grimm, Ù…Ù†Ù‰ Ø§Ù„Ø®Ù…ÙŠØ³ÙŠ
2889;Allan Pease, Barbara Pease
2890;Farley Mowat
2891;Oscar Wilde, Merlin Holland
2892;Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay
2893;Laura C. Schlessinger
2894;Yana Toboso
2895;FÃ¡bio Moon, Gabriel BÃ¡, Craig Thompson, Dave Stewart, Sean Konot
2896;Cherise Sinclair
2897;Brit Bennett
2898;Johann Wolfgang von Goethe, Walter Kaufmann
2899;Maxine Hong Kingston
2900;Masha, Marie Simchow Stern
2901;Taylor Jenkins Reid
2902;Arthur Conan Doyle, David Timson
2903;Larry Correia
2904;Diane Muldrow
2905;Garth Ennis, Steve Dillon, Peter Snejbjerg
2906;Christopher Isherwood
2907;A. Meredith Walters
2908;Kresley Cole, Gena Showalter
2909;Holly Black, Eliza Wheeler
2910;Joseph Fink, Jeffrey Cranor
2911;Michael Teitelbaum, Walt Disney Company
2912;Julie   Murphy
2913;Gina L. Maxwell
2914;Eve Ensler, Gloria Steinem
2915;Barbara Delinsky
2916;George Eliot, Edmund White
2917;Susan Mallery
2918;Anonymous, Ronald A. Beers, Ronald A. Beers
2919;Sylvain Neuvel
2920;Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein
2921;Olivia Goldsmith
2922;Maggie O'Farrell
2923;George Eliot, Joanna Trollope, Hugh Osborne
2924;YÅko Ogawa, Stephen Snyder
2925;Niall Ferguson
2926;Dante Alighieri, Robert M. Durling
2927;Julie Anne Peters, C.J. Bott
2928;Denise Kiernan
2929;Dean Koontz, Ed Gorman, John Bedford Lloyd
2930;Mark Dunn
2931;Paul Tremblay
2932;Isabel Allende, Anne McLean
2933;Rita Williams-Garcia
2934;Jason F. Wright
2935;Blue Balliett, Brett Helquist
2936;Dav Pilkey, George Beard, Harold Hutchins
2937;Robert Louis Stevenson, Tasha Tudor
2938;Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull
2939;Ian Doescher
2940;Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon
2941;Sarah Rees Brennan
2942;JosÃ© Saramago
2943;Lemony Snicket, Seth
2944;Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney
2945;Catherine McKenzie
2946;Margaret Sidney
2947;Jessica Day George
2948;Barbara Cooney
2949;Jim Bouton
2950;Carlos Fuentes
2951;Harriet Lerner
2952;Burton G. Malkiel
2953;Kelly Elliott
2954;Julie Klassen
2955;Michelle A. Valentine
2956;Claire Huchet Bishop, Kurt Wiese
2957;C.S. Pacat
2958;Ridley Pearson, David Frankland
2959;Paul Murray
2960;Jessica Shirvington
2961;Tony Kushner
2962;Dorothy Koomson
2963;John Keats
2964;Joseph Boyden
2965;Masashi Kishimoto, Frances Wall
2966;Khushwant Singh
2967;Craig Silvey
2968;Michael A. Singer
2969;Marlon James
2970;Nina LaCour
2971;Jami Attenberg
2972;Thomas Piketty, Arthur Goldhammer
2973;James D. Bradley
2974;Kay Thompson, Hilary Knight
2975;Herman Koch
2976;Peter Carey
2977;Elmore Leonard
2978;Nathanael West, Alfred Kazin
2979;Keri Arthur
2980;John Darnielle
2981;Erich Maria Remarque
2982;James Patterson, Richard DiLallo
2983;Ori Brafman, Rom Brafman
2984;Iris Chang
2985;Jerry A. Coyne
2986;Jostein Gaarder, Sarah Jane Hails
2987;Jen Sincero
2988;Jill Mansell
2989;Nicky Charles
2990;Kurtis J. Wiebe, Roc Upchurch
2991;Edan Lepucki
2992;Stephen Briggs, Terry Pratchett
2993;Chuck Wendig
2994;Jennifer Chiaverini
2995;Safiy al-Rahman al-Mubarakfuri
2996;Sarah McCoy
2997;Trina Schart Hyman, Johann Grimm, Wilhelm Grimm
2998;Martin Pistorius, Megan Lloyd Davies
2999;Greg McKeown
3000;Lisa Renee Jones
3001;L.A. Fiore
3002;Sandi Lynn
3003;Dorothy Kunhardt
3004;CLAMP, Maria Simpson
3005;Dian Fossey
3006;Jeffery Hudson, Michael Crichton
3007;Adelle Waldman
3008;Matthew Norman
3009;Linda Castillo
3010;Anton Chekhov, Michael Frayn
3011;Cornelius Ryan
3012;C.J. Redwine
3013;Carolyn Keene, Mildred Benson
3014;Taylor Caldwell
3015;Mariana Zapata
3016;Joseph Wambaugh
3017;Kelly McGonigal
3018;Joseph Conrad, A. Michael Matin
3019;Bertrand Russell, Paul  Edwards
3020;Alain de Botton
3021;Heinrich BÃ¶ll, Ù…Ø­Ù…Ø¯ Ø§Ø³Ù…Ø§Ø¹ÛŒÙ„â€ŒØ²Ø§Ø¯Ù‡
3022;Laura McHugh
3023;Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung
3024;John Buchan
3025;Peter Watts
3026;Nick Offerman
3027;Scott Snyder, Stephen King, Rafael Albuquerque
3028;Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan
3029;Erica Bauermeister
3030;Roddy Doyle
3031;Martin Amis
3032;Chris Ryall, Gabriel RodrÃ­guez, Clive Barker
3033;Brian Herbert, Kevin J. Anderson
3034;Joseph O'Neill
3035;Alan Bennett
3036;Franz Kafka, Ø¨Ù‡Ø±Ø§Ù… Ù…Ù‚Ø¯Ø§Ø¯ÛŒ
3037;Steve Niles, Ben Templesmith
3038;ÙŠÙˆØ³Ù Ø²ÙŠØ¯Ø§Ù†, Youssef Ziedan
3039;Christopher Hitchens, Titus Lucretius Carus, Omar KhayyÃ¡m, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx
3040;Fritjof Capra
3041;Kathryn Croft
3042;Elizabeth Eulberg
3043;RenÃ©e Knight
3044;Umberto Eco, Richard Dixon
3045;Hiroyuki Takei
3046;John Stuart Mill, George Sher
3047;Andrew  Smith
3048;Jack Finney
3049;Melvin Burgess
3050;Keigo Higashino, Alexander O. Smith
3051;Brad Meltzer
3052;Brian K. Vaughan, Niko Henrichon
3053;Michel Houellebecq
3054;Jenny McCarthy
3055;William Zinsser
3056;Thomas A. Harris
3057;Mario Puzo
3058;Jane Werner Watson, Corinne Malvern
3059;S.A. Bodeen
3060;Boris Vian
3061;Kimberly Lauren
3062;Martin Heidegger
3063;Jonathan Kozol
3064;Charlie Higson
3065;Daphne du Maurier
3066;Kenneth Oppel
3067;Thomas Tryon
3068;Colin Meloy, Carson Ellis
3069;Daniel Tammet
3070;Conor Grennan
3071;Kaui Hart Hemmings
3072;Natsumi Ando, Miyuki Kobayashi
3073;Irving Stone
3074;Faith Hunter
3075;James Patterson, Mark T. Sullivan
3076;Craig Johnson
3077;Sherwood Smith
3078;Victoria Kann, Elizabeth Kann
3079;Pablo Neruda, Ilan Stavans
3080;Ilsa J. Bick
3081;Jane Austen, Robert William Chapman
3082;Tillie Cole
3083;Julee Rosso, Sheila Lukins, Michael McLaughlin
3084;Keri Hulme
3085;Michelle Paver, Geoff Taylor
3086;Gavin Extence
3087;Marguerite Henry
3088;Tsugumi Ohba, Takeshi Obata, Diana Hammermeister
3089;J.G. Ballard
3090;Friedrich Nietzsche, H.L. Mencken
3091;K.R. Dwyer, Dean Koontz
3092;Jeffrey Toobin
3093;Sarah Jio
3094;Kyung-Sook Shin, ì‹ ê²½ìˆ™, Chi-Young Kim
3095;Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic
3096;Booker T. Washington, Ishmael Reed
3097;Laura Kaye
3098;RenÃ© Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge
3099;Gertrude Crampton
3100;Robert Fulghum
3101;Sarah Macdonald
3102;Lisa Jewell
3103;Yoko Kamio, ç¥žå°¾è‘‰å­
3104;Steven Levy
3105;Linda Kage
3106;David Small
3107;Ellis Avery
3108;Tomoko Hayakawa, David Ury
3109;Robert Kirkman, Jay Bonansinga
3110;Jerzy KosiÅ„ski
3111;Jonathan Haidt
3112;Benjamin Hoff
3113;Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson
3114;Jack Canfield, Mark Victor Hansen, Kimberly Kirberger
3115;Megan Abbott
3116;Alison Croggon
3117;Simon R. Green
3118;Thomas J. Stanley
3119;The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison
3120;Christopher  Ryan, Cacilda JethÃ¡
3121;Annette Pollert, L.J. Smith
3122;Vera B. Williams
3123;Kiyoko Arai
3124;Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha
3125;Whitney G.
3126;Jen Hatmaker
3127;Matt Fraction, Chip Zdarsky
3128;Sharon Kay Penman
3129;Byron Katie, Stephen Mitchell
3130;Sid Fleischman, Peter SÃ­s
3131;J.K. Rowling, MinaLima
3132;Carolyn Keene
3133;George Bernard Shaw, John A. Bertolini
3134;Drew Karpyshyn
3135;Elizabeth  Hall
3136;Brigid Kemmerer
3137;Richard Rhodes
3138;Richard Koch
3139;William Blake, David V. Erdman, Harold Bloom
3140;Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy
3141;Julie Maroh
3142;Tachibana Higuchi, æ¨‹å£ æ©˜
3143;William Least Heat-Moon
3144;Emily Dickinson
3145;Robert Louis Stevenson, Jenny Davidson
3146;Spencer W. Kimball
3147;Anne Fortier
3148;Gerard Way, Gabriel BÃ¡, Dave Stewart, Nate Piekos, Tony Ong
3149;Jessica Livingston
3150;Lacey Weatherford
3151;Scott Sigler
3152;Leila Sales
3153;Gloria Naylor
3154;G. Willow Wilson, Adrian Alphona, Jacob Wyatt
3155;Jenny Han, Siobhan Vivian
3156;Petra Durst-Benning, Samuel Willcocks
3157;Maggie Shipstead
3158;Tom Stoppard
3159;Scott Pratt
3160;Irving Shulman
3161;Leonard Mlodinow
3162;Steve Krug
3163;Lindy West
3164;Harper Sloan
3165;Jim Kjelgaard, Carl Pfeuffer
3166;Jaclyn Moriarty
3167;Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell
3168;Henning Mankell, Laurie Thompson
3169;Karl Weber
3170;Catherine Coulter
3171;James Lee Burke
3172;Thomas Ã  Kempis, William Benham
3173;Peter Shaffer
3174;Sam Smith, Doug Grud
3175;John Ortberg
3176;Janice Y.K. Lee
3177;Livia E. Bitton-Jackson
3178;Roy F. Baumeister, John Tierney
3179;Ford Madox Ford, Kenneth Womack, William Baker
3180;J.L. Bourne
3181;Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino
3182;Stephen Fry
3183;John Corey Whaley
3184;Shiv Khera
3185;Umberto Eco
3186;Leil Lowndes
3187;Gosho Aoyama
3188;Yoshihiro Togashi
3189;Joshilyn Jackson
3190;L.A. Meyer
3191;Phil Knight
3192;Paul Pilkington
3193;Andrew Loomis
3194;Tim Winton
3195;Jack Ketchum
3196;Natsuo Kirino, Stephen Snyder
3197;Philippa Pearce, Susan Einzig
3198;Cassandra Clare, Sarah Rees Brennan
3199;Kevin Stein
3200;David  Perlmutter, Kristin Loberg
3201;Annie Dillard
3202;Daron AcemoÄŸlu, James A. Robinson
3203;Marti Olsen Laney
3204;D.H. Lawrence, Daphne Merkin
3205;Kathryn Lasky
3206;Gary Taubes
3207;Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case
3208;John M. Barry
3209;Paul Hattaway, Brother Yun
3210;Saul Bellow, Philip Roth
3211;Thich Nhat Hanh
3212;Tim Johnston
3213;Kentaro Yabuki
3214;Martha Stewart, Victor Schrager
3215;E.D. Baker
3216;Reginald Rose, David Mamet
3217;Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham
3218;Anne Enright
3219;Tori Spelling
3220;Julia Scheeres
3221;Angela Marsons
3222;Jerry Pinkney
3223;Langston Hughes
3224;QuinRose, Soumei Hoshino
3225;Michael Moorcock
3226;Caroline Alexander
3227;Jay McLean
3228;Lin-Manuel Miranda, Jeremy McCarter
3229;O. Henry, Victoria Blake
3230;Janet Briggs, Beth Wittlinger
3231;Franz Kafka
3232;Brian Lumley
3233;Truddi Chase, Robert A. Phillips Jr.
3234;Robison Wells
3235;Amy Efaw
3236;Mhairi McFarlane
3237;Kevin D. Mitnick, William L. Simon, Steve Wozniak
3238;Julianna Baggott
3239;Robin Oliveira
3240;Diane Duane
3241;Umberto Eco, William Weaver, R.C.S. Libri
3242;Robert Graysmith
3243;Graeme Base
3244;Elizabeth   Hunter
3245;Leslie Feinberg
3246;Amy  Stewart
3247;Helen Marion Palmer, P.D. Eastman
3248;Dean Karnazes
3249;Alexandra Potter
3250;Rajaa Alsanea
3251;Carrie Vaughn
3252;Ha Jin
3253;Judith Guest
3254;Cory Doctorow, Jen Wang
3255;Dylan Thomas
3256;Ben Avery, Mike S. Miller, George R.R. Martin
3257;Peter  May
3258;Jerome Lawrence, Robert E.  Lee
3259;Tony Hawks
3260;Gary Jennings
3261;Charlie Jane Anders
3262;J.D. Robb, Nora Roberts
3263;Amanda Knox
3264;Jean Ferris
3265;J.J. Abrams, Doug Dorst
3266;Heather O'Neill
3267;Omar KhayyÃ¡m, Ù…Ø­Ù…Ø¯Ø¹Ù„ÛŒ ÙØ±ÙˆØºÛŒ, Ù‚Ø§Ø³Ù… ØºÙ†ÛŒ
3268;Brian K. Vaughan, Adrian Alphona
3269;Richard A. Knaak
3270;Carolyn  Parkhurst
3271;Ina May Gaskin
3272;Melissa MÃ¼ller, Rita Kimber, Robert Kimber
3273;Ambrose Bierce
3274;Katherine Allred
3275;Dale Brown
3276;Miriam Toews
