id;book_id;books_count;authors_id;pub_year;title_id;reviews_count
7390;6589074;16;3524;2006;7390;1242
7391;13415554;14;281;2012;7391;1358
7392;24965;137;3525;1843;7392;638
7393;30334;14;3526;2003;7393;785
7394;45260;23;1685;1999;7394;327
7395;14481;18;3527;1971;7395;115
7396;790171;140;3528;1948;7396;835
7397;15815364;42;1369;2013;7397;1836
7398;15852;266;3529;1916;7398;446
7399;33770;29;3530;2000;7399;230
7400;10866233;20;3531;2012;7400;2601
7401;19534;15;3532;1992;7401;1571
7402;9484114;18;3533;2010;7402;1103
7403;13167796;29;886;2012;7403;2164
7404;11389341;30;3534;2011;7404;1016
7405;6672183;10;3535;2010;7405;342
7406;1157452;9;3536;2002;7406;164
7407;11031;103;3537;1990;7407;745
7408;576570;10;3538;1835;7408;156
7409;4662;62;3539;1920;7409;282
7410;397466;39;555;1986;7410;179
7411;77787;26;1082;1997;7411;251
7412;25507925;19;3540;2015;7412;1676
7413;22471294;22;3398;2014;7413;3805
7414;351648;48;3336;2007;7414;2066
7415;17798233;26;1007;2014;7415;2181
7416;76527;342;3541;1767;7416;939
7417;765148;49;3542;;7417;946
7418;98048;34;1791;2001;7418;758
7419;270435;23;1084;1976;7419;125
7420;284698;16;3543;2003;7420;175
7421;11595276;8;3544;2012;7421;2101
7422;1967070;24;3545;2008;7422;1402
7423;2173611;32;532;2008;7423;1477
7424;23602561;39;3280;2015;7424;1349
7425;25937671;28;3546;2016;7425;2822
7426;13062;36;787;1989;7426;569
7427;3750;117;1397;1955;7427;905
7428;364550;145;3547;1689;7428;120
7429;16900;57;534;1995;7429;227
7430;17533;220;33;1876;7430;430
7431;18718848;28;3548;2015;7431;2882
7432;25228579;7;3549;2015;7432;926
7433;82436;41;1865;1992;7433;1244
7434;17257993;7;1710;2013;7434;1789
7435;15813668;14;1539;2013;7435;2410
7436;416580;72;1906;1995;7436;452
7437;12813860;11;542;2012;7437;1325
7438;17571466;23;3550;2014;7438;2747
7439;820480;46;2154;2008;7439;752
7440;11339;70;3551;1959;7440;473
7441;18316089;27;3552;2014;7441;1902
7442;110393;46;1254;2005;7442;920
7443;31538614;18;3131;2016;7443;1246
7444;9454;179;3553;1807;7444;231
7445;17257990;14;1710;2013;7445;2073
7446;479561;23;1685;1997;7446;282
7447;9995135;25;1180;2012;7447;1177
7448;30226723;11;373;2017;7448;5193
7449;6345193;44;2625;2009;7449;1093
7450;5557442;11;1161;2006;7450;1593
7451;9266810;21;3554;2011;7451;1697
7452;13042154;25;1424;2012;7452;1965
7453;4507;32;3555;2003;7453;1079
7454;96082;58;805;2001;7454;1229
7455;25817493;16;3556;2016;7455;3626
7456;40710;22;2353;2005;7456;363
7457;9864913;14;3557;2010;7457;840
7458;51114;15;2820;1991;7458;951
7459;54492;379;3558;1894;7459;694
7460;8349348;24;928;2010;7460;576
7461;18089551;12;3559;2013;7461;1862
7462;456;50;2625;1992;7462;517
7463;15157;76;717;1999;7463;618
7464;171471;27;1094;1999;7464;
7465;308540;48;2857;1993;7465;563
7466;136641;47;3313;2005;7466;588
7467;28016509;63;3560;2017;7467;4477
7468;15673;25;3561;1995;7468;435
7469;11279;2;481;1991;7469;850
7470;4961959;3;3562;2009;7470;201
7471;13064;24;787;1986;7471;619
7472;16076787;5;1431;2012;7472;1478
7473;366346;57;2532;2002;7473;559
7474;16071767;46;825;2013;7474;1226
7475;6681333;20;2271;2010;7475;609
7476;175324;80;266;1956;7476;511
7477;390305;63;3563;2000;7477;564
7478;15737147;17;1080;2012;7478;1820
7479;7981;28;3564;1997;7479;199
7480;11107244;40;2770;2010;7480;1288
7481;821003;63;311;1924;7481;343
7482;22367526;30;3565;2015;7482;1810
7483;370057;18;2566;2001;7483;284
7484;1244286;3;2743;2006;7484;926
7485;364826;155;3566;1945;7485;545
7486;7907782;50;563;2010;7486;2220
7487;28374062;16;825;2016;7487;1537
7488;11808919;24;3567;2011;7488;1229
7489;95619;21;354;2003;7489;482
7490;31357;44;56;1989;7490;286
7491;97875;38;351;2005;7491;1932
7492;268275;59;1891;2005;7492;974
7493;2108198;37;3568;2008;7493;2570
7494;17726978;12;2164;2013;7494;1189
7495;669780;67;3569;1966;7495;1664
7496;24100;96;3570;1962;7496;1267
7497;396266;39;2240;2008;7497;1226
7498;29923;19;1979;1991;7498;299
7499;120461;86;3571;1996;7499;1072
7500;46676;55;3572;1981;7500;643
7501;17768;69;1692;1972;7501;708
7502;2208744;9;2947;2008;7502;846
7503;730501;193;3573;1872;7503;329
7504;766917;24;874;1942;7504;444
7505;153782;14;892;2003;7505;242
7506;18878;13;859;1982;7506;369
7507;359194;39;3574;2007;7507;653
7508;6606456;29;3575;2010;7508;2098
7509;361081;47;3576;1983;7509;491
7510;17835766;24;530;2014;7510;
7511;23197269;24;1214;2015;7511;1841
7512;238137;56;543;2002;7512;568
7513;116343;59;2014;1973;7513;418
7514;303454;13;673;2004;7514;565
7515;43081;25;3577;2003;7515;640
7516;1025039;8;3578;1996;7516;221
7517;5553;39;616;1962;7517;428
7518;688663;12;3579;2007;7518;375
7519;96980;24;1988;1981;7519;164
7520;332348;28;3580;2006;7520;2229
7521;194479;32;3581;1985;7521;367
7522;24807;14;3582;2005;7522;848
7523;31538647;18;250;2016;7523;1339
7524;19314;96;3583;1981;7524;580
7525;7189177;56;598;2010;7525;1196
7526;235127;20;2738;2007;7526;1070
7527;23602504;62;3584;2014;7527;1597
7528;13282015;15;3585;2011;7528;1409
7529;12031532;35;3586;2011;7529;1866
7530;16066586;17;2634;2014;7530;1977
7531;696177;10;3587;2005;7531;150
7532;18775203;19;611;2014;7532;2243
7533;94813;26;1752;2002;7533;348
7534;8492;18;758;1992;7534;243
7535;18602341;16;1501;2015;7535;2285
7536;313263;30;1752;2001;7536;389
7537;20613761;12;3588;2014;7537;1726
7538;16387;1;2206;1925;7538;838
7539;1809175;50;3589;2008;7539;1093
7540;29393;9;3590;2001;7540;563
7541;56353;13;3591;1992;7541;337
7542;22009741;33;1012;2014;7542;1419
7543;80834;32;3592;2003;7543;1243
7544;5055;95;113;1991;7544;718
7545;18775284;13;3593;2014;7545;1156
7546;22192;48;1236;2003;7546;422
7547;407999;20;3594;1980;7547;71
7548;255458;20;3595;1994;7548;263
7549;380976;58;536;2000;7549;644
7550;25855506;24;3596;2016;7550;3594
7551;301538;27;3597;2003;7551;735
7552;7841677;20;3598;2010;7552;1764
7553;9917998;19;2257;2011;7553;1362
7554;13574417;13;3599;2014;7554;3185
7555;18806240;16;3600;2015;7555;3451
7556;52471;34;958;2001;7556;706
7557;13069213;14;3601;2012;7557;1960
7558;90475;54;350;2004;7558;871
7559;5587960;60;453;2009;7559;1485
7560;27883214;51;3602;2017;7560;8360
7561;2179832;44;273;2008;7561;1397
7562;2267195;16;513;1894;7562;438
7563;85391;48;1371;1981;7563;499
7564;12752313;14;846;2012;7564;2309
7565;7531478;12;3603;2010;7565;1018
7566;5941079;25;2499;2009;7566;1339
7567;6688121;6;3604;2009;7567;1067
7568;129510;43;1021;2007;7568;880
7569;541920;29;3605;2002;7569;756
7570;170618;87;1644;2002;7570;671
7571;30343;52;1891;2006;7571;668
7572;199530;35;292;2006;7572;1758
7573;8706185;38;3606;2011;7573;3547
7574;238127;50;543;2001;7574;563
7575;56616;53;2579;1936;7575;781
7576;490403;21;1070;2007;7576;653
7577;1908456;26;3607;2007;7577;390
7578;239107;25;1094;2001;7578;
7579;29744;79;1179;1959;7579;693
7580;9366879;7;3608;2009;7580;106
7581;9512985;29;3609;2010;7581;558
7582;16248139;13;3489;2013;7582;1713
7583;7200351;22;1070;2010;7583;917
7584;23363928;14;3610;2015;7584;3321
7585;551536;17;2798;2005;7585;442
7586;12659;40;942;1985;7586;317
7587;95707;54;3611;2004;7587;542
7588;6871737;15;3612;2010;7588;1712
7589;68483;48;2732;1990;7589;549
7590;8765461;9;3613;2010;7590;860
7591;20706269;31;1754;2014;7591;2112
7592;11623;42;3614;1982;7592;517
7593;5986375;38;980;2009;7593;1245
7594;5552;43;616;1985;7594;358
7595;8835897;16;2179;2011;7595;637
7596;11919;26;574;2005;7596;781
7597;269386;16;3615;1999;7597;789
7598;2964700;13;892;2011;7598;1403
7599;179264;34;3616;2006;7599;1895
7600;6098691;22;687;2009;7600;683
7601;2983654;39;1981;2008;7601;1242
7602;7011225;87;2942;2009;7602;1116
7603;22321;43;285;1999;7603;336
7604;7562764;33;3617;2010;7604;1529
7605;9925913;24;1088;2011;7605;906
7606;12075;202;3618;1921;7606;406
7607;215492;192;153;1933;7607;870
7608;107021;19;3619;2003;7608;208
7609;5600151;38;3620;2008;7609;2784
7610;13167062;16;2499;2012;7610;1344
7611;28351;25;190;1937;7611;508
7612;17334495;18;2556;2013;7612;1498
7613;15801381;20;662;2013;7613;1039
7614;77736;34;1929;1994;7614;336
7615;73965;24;3621;1996;7615;850
7616;1219103;444;625;1863;7616;282
7617;10324808;22;185;2011;7617;881
7618;7823038;22;3622;2010;7618;1619
7619;16300;151;153;1976;7619;994
7620;212525;10;3623;1911;7620;73
7621;13419891;12;281;2012;7621;1033
7622;132626;11;3624;1887;7622;172
7623;121410;31;3625;1986;7623;599
7624;129620;51;1963;1987;7624;733
7625;13148921;43;1335;2012;7625;1072
7626;95658;18;2155;2004;7626;849
7627;11734251;44;1343;2011;7627;718
7628;9151181;30;3626;2007;7628;760
7629;978098;39;3627;2005;7629;344
7630;9013;61;3628;1956;7630;1829
7631;682153;72;588;2002;7631;510
7632;20983362;40;902;2016;7632;5065
7633;102857;48;2461;2006;7633;634
7634;18666006;16;428;2014;7634;2210
7635;834378;169;153;1953;7635;762
7636;7011879;7;3629;2008;7636;301
7637;184850;47;3630;2007;7637;1513
7638;12009;28;1142;2004;7638;606
7639;192510;91;3631;1968;7639;931
7640;22642472;26;95;2014;7640;1898
7641;262545;15;3632;2006;7641;2132
7642;16000044;31;2343;2013;7642;2694
7643;18170134;39;2395;2014;7643;991
7644;12661;40;942;1978;7644;656
7645;2430;29;3633;1997;7645;145
7646;197436;1;3634;;7646;49
7647;37100;48;3635;1990;7647;884
7648;265650;3;3636;2003;7648;101
7649;298663;62;3637;1952;7649;1046
7650;588747;177;3638;1862;7650;836
7651;2528;91;2436;1997;7651;920
7652;60057;33;958;2003;7652;1352
7653;7514925;15;3639;2012;7653;4012
7654;11430;30;2239;2003;7654;279
7655;114982;80;50;1985;7655;1129
7656;319300;35;3640;1998;7656;1041
7657;11983940;11;3641;2012;7657;2574
7658;12551077;11;1353;2012;7658;1216
7659;26114516;13;2499;2016;7659;1480
7660;21330;15;3642;2005;7660;545
7661;82888;207;3643;1899;7661;363
7662;57913;15;3644;1975;7662;732
7663;6420846;23;3645;2009;7663;1995
7664;16696;31;3646;2004;7664;1454
7665;7010683;17;3647;2010;7665;793
7666;7870457;11;2202;2010;7666;582
7667;452244;21;3648;1992;7667;626
7668;86658;525;225;1907;7668;943
7669;514210;39;3649;1957;7669;375
7670;13642710;34;3650;2012;7670;1342
7671;896622;48;3651;1974;7671;562
7672;18080923;8;12;2014;7672;568
7673;21412360;43;913;2014;7673;2087
7674;11532160;16;155;2011;7674;755
7675;7840156;43;1549;2010;7675;779
7676;18079661;36;1577;2014;7676;1351
7677;184644;6;3652;1980;7677;133
7678;7290826;30;509;2010;7678;1062
7679;10813480;9;1710;2011;7679;1528
7680;439363;14;3653;2001;7680;215
7681;148584;169;153;1972;7681;884
7682;17948485;9;2658;2013;7682;2030
7683;98;45;3654;1989;7683;784
7684;59836;55;2859;1986;7684;473
7685;11699349;10;3655;2012;7685;1632
7686;169487;28;3656;2000;7686;109
7687;8951449;12;928;2010;7687;1569
7688;7942008;15;3657;2008;7688;195
7689;1298171;21;3658;1996;7689;51
7690;14480;7;3659;2002;7690;43
7691;11324166;23;1076;2012;7691;2176
7692;112874;35;1327;1995;7692;475
7693;23158207;39;3660;2014;7693;883
7694;20559676;17;608;2013;7694;2409
7695;10893138;64;204;2011;7695;1346
7696;821000;58;311;1927;7696;287
7697;3665811;13;1056;2009;7697;553
7698;16045078;15;2499;2013;7698;1480
7699;14759321;21;509;2013;7699;1662
7700;7384801;32;1635;2010;7700;802
7701;1249630;114;3661;1888;7701;376
7702;23252517;19;2151;2014;7702;2938
7703;29975458;26;3662;2016;7703;1739
7704;114188;58;588;1996;7704;301
7705;17191012;9;2188;2013;7705;1064
7706;99297;21;3663;2005;7706;1445
7707;297186;38;2768;1999;7707;493
7708;10960383;20;3189;2010;7708;2072
7709;15733346;13;3664;2012;7709;1510
7710;89884;29;1201;2004;7710;1302
7711;5199185;17;3665;2009;7711;564
7712;2122216;11;3666;2003;7712;159
7713;6255949;25;3667;2004;7713;1463
7714;24408;32;674;1961;7714;1465
7715;23426;77;3020;1993;7715;1169
7716;27397;28;2443;1995;7716;701
7717;621739;24;3668;1928;7717;612
7718;313256;30;1752;2000;7718;355
7719;15791403;38;2026;2013;7719;1565
7720;208146;23;2587;1993;7720;1138
7721;38030;37;2499;2002;7721;1036
7722;294043;34;1335;2000;7722;506
7723;159418;450;2428;1637;7723;288
7724;144789;47;2420;2003;7724;420
7725;9064899;19;957;2012;7725;1528
7726;27868677;7;3669;2016;7726;804
7727;73184;26;3211;1995;7727;514
7728;1170158;40;409;1975;7728;296
7729;17325147;21;1481;2013;7729;2437
7730;7268995;18;3670;2010;7730;1925
7731;18651980;23;3671;2014;7731;1920
7732;276877;40;3672;2007;7732;381
7733;43992;55;2305;2006;7733;835
7734;59091;80;3673;1932;7734;587
7735;1747896;43;3674;2008;7735;1652
7736;425377;48;3675;1995;7736;1652
7737;60177;262;3676;1907;7737;777
7738;2371;28;263;1968;7738;1202
7739;3268926;22;3677;2008;7739;2361
7740;16074748;45;1695;2010;7740;638
7741;294045;31;1335;2001;7741;360
7742;3216451;47;1062;2008;7742;1207
7743;19501672;24;726;2014;7743;1876
7744;15743075;54;167;2011;7744;1022
7745;13580928;14;444;2013;7745;1711
7746;6562380;24;3678;2009;7746;377
7747;66676;28;1094;2004;7747;
7748;31304;179;153;1971;7748;775
7749;3379;32;2213;2001;7749;531
7750;867387;39;3679;1970;7750;651
7751;12029468;20;509;2012;7751;1451
7752;1457790;100;3680;2005;7752;1269
7753;1908511;10;1045;2008;7753;730
7754;22551809;21;2725;2015;7754;1213
7755;23884;135;178;1989;7755;604
7756;60142;126;2617;1962;7756;497
7757;18599754;22;3681;2014;7757;1905
7758;21489683;52;655;2014;7758;1618
7759;85993;69;350;2006;7759;498
7760;17800786;4;2683;2013;7760;986
7761;323289;64;1891;1995;7761;751
7762;6692041;64;3682;2006;7762;2386
7763;207694;24;3683;2003;7763;189
7764;22892122;10;1037;2015;7764;2423
7765;16479439;28;2363;2010;7765;1258
7766;89184;32;1694;2003;7766;421
7767;17490;21;2021;1991;7767;293
7768;171001;17;3684;1999;7768;610
7769;30919;62;849;1937;7769;703
7770;85622;12;3685;2001;7770;1142
7771;19631;26;3386;1998;7771;976
7772;26252659;15;3686;2016;7772;2363
7773;23207027;26;972;2016;7773;4782
7774;6422680;34;3687;2010;7774;1357
7775;159177;32;1130;1984;7775;249
7776;12846479;37;1235;2012;7776;1631
7777;9443405;44;3688;2011;7777;1580
7778;27297;348;3689;-476;7778;468
7779;50039;23;3690;1987;7779;611
7780;5148720;29;161;2009;7780;848
7781;4714126;23;2642;2009;7781;551
7782;20613920;10;3015;2014;7782;1969
7783;625094;219;3691;1958;7783;1079
7784;22469;34;3692;2001;7784;330
7785;397456;41;555;1990;7785;255
7786;285212;9;3693;2007;7786;1115
7787;37303;27;1088;1992;7787;380
7788;231989;30;3694;1995;7788;363
7789;70287;29;3695;1995;7789;792
7790;7701043;3;3696;2011;7790;1329
7791;12037026;22;1853;2012;7791;1690
7792;7825557;28;3697;2010;7792;2875
7793;7165405;42;1196;2010;7793;499
7794;50695;76;1179;2006;7794;1283
7795;1300350;4;2743;2002;7795;638
7796;491735;32;3698;2003;7796;686
7797;395875;59;1056;1991;7797;669
7798;70912;49;3699;1971;7798;730
7799;6867952;14;826;2007;7799;314
7800;7519866;42;349;2010;7800;1084
7801;22296542;15;3700;2013;7801;2441
7802;22021611;10;119;2014;7802;2018
7803;22931009;67;1119;2009;7803;29
7804;10778410;40;3701;2011;7804;840
7805;71863;53;1557;1995;7805;503
7806;181077;66;3702;1977;7806;1195
7807;13616;31;403;2004;7807;560
7808;77661;104;3703;1951;7808;2224
7809;93799;52;1570;2005;7809;523
7810;26097;79;2877;1995;7810;650
7811;20883847;17;2284;2015;7811;778
7812;11041;109;3704;1977;7812;887
7813;6488483;22;2642;2010;7813;562
7814;102439;28;1477;2006;7814;804
7815;23122175;8;2633;2015;7815;1755
7816;17163514;14;1575;2013;7816;668
7817;104159;57;2083;2004;7817;460
7818;4107256;28;574;2009;7818;774
7819;24903031;25;306;2015;7819;2022
7820;15433;21;1988;1982;7820;150
7821;13507011;38;3705;2012;7821;1353
7822;303098;66;875;1998;7822;544
7823;3331756;14;3706;1969;7823;2255
7824;13811;36;949;2002;7824;180
7825;3124122;54;1549;2008;7825;799
7826;12722;113;23;1942;7826;1051
7827;126151;23;3707;1986;7827;645
7828;12482658;41;920;2012;7828;2499
7829;93276;23;3708;1860;7829;43
7830;41704;53;1060;1996;7830;267
7831;4488657;8;3709;1963;7831;625
7832;118389;11;1373;1915;7832;169
7833;17567;213;3710;1909;7833;1242
7834;20426917;15;783;2014;7834;1836
7835;18739485;10;3711;2015;7835;3362
7836;124272;230;3712;1901;7836;456
7837;7140220;11;3713;2010;7837;34
7838;122649;224;303;1893;7838;607
7839;33335;22;3714;2001;7839;358
7840;759960;52;72;1975;7840;746
7841;825509;75;113;1995;7841;734
7842;47667;97;2436;2004;7842;1087
7843;17182421;49;3715;2013;7843;2452
7844;356824;22;3716;2007;7844;824
7845;18668059;23;3717;2014;7845;1102
7846;197457;30;1382;2007;7846;528
7847;18870159;11;530;2014;7847;1518
7848;347698;49;3718;2005;7848;1361
7849;18422;36;3719;1990;7849;1607
7850;363973;26;3720;1986;7850;468
7851;6076768;24;2353;2009;7851;517
7852;556629;31;3721;1984;7852;381
7853;858514;18;1339;2000;7853;900
7854;2992061;17;1070;1996;7854;1394
7855;351559;87;2241;1933;7855;654
7856;851678;16;3722;2005;7856;1282
7857;22571699;19;631;2015;7857;1776
7858;820273;22;3723;1986;7858;448
7859;141077;259;3724;1889;7859;718
7860;132688;6;3725;1989;7860;102
7861;257257;7;508;1996;7861;24
7862;276289;28;3726;1976;7862;27
7863;6801652;17;702;2008;7863;116
7864;9549;27;3727;1996;7864;382
7865;14744381;6;2010;2012;7865;769
7866;33449;42;3728;1993;7866;361
7867;23245587;17;509;2015;7867;1309
7868;452235;161;69;1991;7868;800
7869;23419;72;3020;2000;7869;1014
7870;17167042;10;3729;2013;7870;1709
7871;17412188;71;312;2015;7871;2001
7872;527862;38;2805;1994;7872;285
7873;685401;25;1768;2014;7873;246
7874;111126;84;2309;2001;7874;1245
7875;18505836;13;3730;2012;7875;1538
7876;16256798;36;3731;2012;7876;1424
7877;20980373;8;3125;2014;7877;1932
7878;417524;15;1355;1977;7878;1009
7879;511527;37;3732;1995;7879;418
7880;1301153;53;350;2007;7880;616
7881;290039;15;3733;1993;7881;377
7882;10374638;36;2842;2011;7882;1571
7883;47697;4;3734;2003;7883;30
7884;7006562;16;3735;2008;7884;247
7885;28802599;10;3736;2013;7885;1743
7886;28735;15;2623;1991;7886;227
7887;13451;28;58;1999;7887;265
7888;147844;27;2723;2003;7888;501
7889;4102763;46;695;2009;7889;1030
7890;33732;41;950;1996;7890;964
7891;635083;21;1339;1993;7891;548
7892;17167572;30;1572;2013;7892;1264
7893;14014;24;2623;1988;7893;272
7894;3888;6;3737;2005;7894;214
7895;24093;20;892;2001;7895;272
7896;26722820;35;3738;2016;7896;2820
7897;8573642;14;3739;2012;7897;2530
7898;6419887;43;3740;2009;7898;2555
7899;280240;21;3741;1986;7899;514
7900;17910048;14;3742;2014;7900;2627
7901;21437200;12;1896;2015;7901;1836
7902;15808816;17;3743;2012;7902;1309
7903;22020052;11;3082;2014;7903;2589
7904;355;32;266;1984;7904;415
7905;12081467;27;787;2012;7905;1864
7906;166580;20;3744;1999;7906;509
7907;11686;36;3745;1978;7907;600
7908;26061591;19;1088;2016;7908;1214
7909;450573;14;3746;1965;7909;103
7910;31555;24;3747;1998;7910;507
7911;129523;52;543;2004;7911;559
7912;25065522;17;3748;2015;7912;1893
7913;56919;80;3749;1960;7913;1043
7914;24041443;37;391;2015;7914;1791
7915;23341894;17;3750;2015;7915;3021
7916;55095;24;3751;2001;7916;842
7917;25017;31;840;2003;7917;994
7918;8689913;25;2165;2011;7918;2150
7919;2049993;30;172;2007;7919;1347
7920;12675109;19;3752;2011;7920;458
7921;5048174;82;53;1962;7921;806
7922;8643220;9;3753;2011;7922;730
7923;64666;70;575;1995;7923;768
7924;7469133;34;367;2010;7924;1057
7925;835495;26;3754;1993;7925;362
7926;2998814;22;3755;2009;7926;1542
7927;339026;50;3756;2004;7927;615
7928;815158;12;3741;1997;7928;921
7929;23731881;6;3757;2015;7929;1838
7930;17401198;26;2706;2011;7930;695
7931;6145711;22;876;2009;7931;500
7932;144793;52;2420;2001;7932;383
7933;20797535;19;2476;2014;7933;708
7934;77368;24;1276;2000;7934;1204
7935;13634927;9;109;2012;7935;821
7936;21843117;10;3758;2014;7936;1777
7937;13562054;4;3759;2012;7937;1754
7938;13037558;8;1715;2012;7938;1409
7939;19090384;13;1188;2012;7939;1899
7940;2977487;32;161;2008;7940;1040
7941;241936;51;2768;2003;7941;383
7942;48304;5;3760;2006;7942;339
7943;522471;30;3761;2000;7943;1340
7944;16061734;30;3762;2012;7944;1750
7945;7025086;3;3763;2010;7945;50
7946;39926;43;3764;1990;7946;790
7947;5031805;96;3765;2002;7947;262
7948;16150119;12;3766;2005;7948;888
7949;315578;49;3767;1946;7949;1045
7950;2358737;49;623;2008;7950;1418
7951;825576;23;3768;1947;7951;135
7952;2183;322;3769;1869;7952;510
7953;7775841;11;3770;2010;7953;795
7954;17455541;9;3771;2013;7954;1182
7955;1242729;2;3772;2005;7955;684
7956;16301111;6;1538;2012;7956;1120
7957;12027429;17;823;2012;7957;1322
7958;11889938;41;2768;2012;7958;
7959;56066;20;2499;2006;7959;779
7960;13925;38;1767;2001;7960;731
7961;84552;48;3773;2000;7961;182
7962;17407233;30;3774;2012;7962;1194
7963;88514;77;3053;2001;7963;675
7964;15801967;36;3775;2013;7964;1169
7965;122211;19;3776;1989;7965;164
7966;877752;15;524;2001;7966;205
7967;1173576;37;3777;2008;7967;732
7968;114152;63;588;1996;7968;322
7969;84351;36;3778;2004;7969;1991
7970;27999;53;595;1999;7970;843
7971;373925;15;3779;1974;7971;56
7972;836984;43;202;2002;7972;1053
7973;12067972;21;405;2011;7973;839
7974;25200;109;3780;1966;7974;2030
7975;6609758;48;3781;2008;7975;2386
7976;238140;50;543;2002;7976;581
7977;173572;25;1622;1977;7977;239
7978;6553733;17;1269;2010;7978;1304
7979;29072594;42;3782;2016;7979;2645
7980;23492673;20;3783;2015;7980;1483
7981;153792;16;892;2002;7981;230
7982;114128;62;588;1994;7982;268
7983;215643;29;1518;2007;7983;1438
7984;25953369;48;3784;2016;7984;4211
7985;20995;33;3501;2001;7985;736
7986;40217;23;1266;2007;7986;415
7987;13497991;23;1142;2012;7987;1067
7988;17661831;19;2964;2013;7988;1766
7989;20878809;21;189;2014;7989;1808
7990;90078;165;3785;1689;7990;92
7991;16307;172;153;1969;7991;1078
7992;9266793;26;382;2011;7992;1073
7993;28698036;5;278;2016;7993;1081
7994;952;35;3786;1995;7994;1329
7995;15904;57;351;2004;7995;1908
7996;238142;48;543;2004;7996;571
7997;133954;374;3787;1880;7997;1068
7998;174879;45;3788;1961;7998;166
7999;17201110;7;1824;2013;7999;1347
8000;16176;27;2577;1993;8000;454
8001;21956060;5;3404;2014;8001;2347
8002;1629007;65;1644;2008;8002;1314
8003;12107925;12;717;2013;8003;413
8004;287380;13;3789;1996;8004;134
8005;21457243;15;2441;2015;8005;1979
8006;22674493;30;2395;2015;8006;806
8007;8664368;45;3790;2010;8007;1913
8008;238139;49;543;2003;8008;539
8009;1219954;19;3791;1985;8009;179
8010;24271;74;3792;1998;8010;1785
8011;130119;231;3793;1748;8011;286
8012;170641;71;1644;2007;8012;901
8013;20821299;24;1780;2014;8013;2277
8014;155981;50;3794;1960;8014;312
8015;4950;46;2582;2004;8015;847
8016;8646;48;3795;2002;8016;1551
8017;15728921;17;1524;2011;8017;1171
8018;588234;29;3796;1977;8018;1019
8019;13152998;77;255;2011;8019;1957
8020;28204534;13;3797;2016;8020;2694
8021;828015;64;3798;2000;8021;1497
8022;16000980;22;3630;2013;8022;986
8023;10765;47;3799;2004;8023;1100
8024;18635039;16;3489;2014;8024;1534
8025;66933;53;3800;1961;8025;474
8026;41698;57;1060;1984;8026;237
8027;974122;37;3801;2001;8027;137
8028;58728;54;3802;1960;8028;196
8029;20174424;20;3803;2014;8029;1989
8030;512475;64;1644;1980;8030;330
8031;114701;23;3804;1994;8031;554
8032;33723;3;3805;2004;8032;182
8033;21025;48;3806;2001;8033;384
8034;160830;28;1768;2005;8034;347
8035;36159;23;3807;1991;8035;535
8036;13593526;25;3808;2012;8036;1819
8037;752994;184;3809;1666;8037;250
8038;44660;4;859;1984;8038;215
8039;60937;28;151;1989;8039;403
8040;9542259;26;306;2011;8040;1134
8041;18892134;8;12;2014;8041;481
8042;2948832;47;1614;2008;8042;1280
8043;26721568;25;495;2016;8043;3257
8044;28686840;32;3810;2016;8044;4068
8045;12357;9;1584;2000;8045;743
8046;13593553;39;964;2012;8046;899
8047;126061;84;3811;1968;8047;637
8048;823412;10;3812;2006;8048;104
8049;20253;46;3033;2000;8049;218
8050;2992069;21;1070;2009;8050;
8051;6282334;19;989;2000;8051;1649
8052;46913;1;3813;2001;8052;64
8053;38739;47;642;1981;8053;346
8054;112693;39;553;2005;8054;380
8055;94807;8;924;1987;8055;
8056;12254379;59;270;2009;8056;1130
8057;140345;39;3814;1944;8057;191
8058;13065142;6;1710;2011;8058;1369
8059;22402972;30;3436;2015;8059;2938
8060;13414594;41;2532;2012;8060;1723
8061;12926432;41;3815;2011;8061;2090
8062;116445;17;3816;2004;8062;1296
8063;24859245;16;2706;2015;8063;690
8064;113576;11;3817;2003;8064;383
8065;27213163;18;1546;2016;8065;2480
8066;94672;29;3818;2004;8066;1698
8067;39032;52;875;1996;8067;332
8068;64960;41;3819;1977;8068;196
8069;58547;28;3820;2002;8069;471
8070;17333279;38;1715;2013;8070;952
8071;28703;75;806;2003;8071;1160
8072;267972;29;3821;1986;8072;1757
8073;3673357;39;958;2009;8073;1809
8074;21324;12;3822;2006;8074;519
8075;41962;63;978;1982;8075;589
8076;184324;20;1752;2002;8076;276
8077;10822174;19;2642;2011;8077;556
8078;138399;8;2010;2005;8078;514
8079;59780;65;3823;1965;8079;743
8080;60935;1;151;1992;8080;476
8081;190999;60;3824;1963;8081;725
8082;7476122;25;2172;2010;8082;928
8083;175113;40;3825;1991;8083;684
8084;33293;25;3826;2002;8084;809
8085;153781;19;892;2000;8085;354
8086;16233105;13;3827;2012;8086;848
8087;104101;38;1903;1995;8087;991
8088;162086;15;3828;2007;8088;1100
8089;18340482;13;2670;2013;8089;1474
8090;350065;42;3829;1978;8090;190
8091;4618898;16;3830;1997;8091;2164
8092;8008928;49;3280;2010;8092;1517
8093;15760;49;264;1994;8093;391
8094;226858;14;1181;1998;8094;671
8095;6647312;65;3831;2000;8095;2333
8096;26581;11;1483;1983;8096;307
8097;94510;13;3832;1999;8097;359
8098;1116393;24;3297;2005;8098;431
8099;14358;22;93;1980;8099;643
8100;10757806;21;3478;2011;8100;1772
